asset_tag_id,description,purchased_from,purchase_date,brand,cost,model,serial_no,date_created,created_by,device_type,os,risk_category
15580,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,DMPNT9V6G5W0,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15582,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,DMPNRXNKG5VY,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15583,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,DMPNMECCG5W0,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15578,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,DMPRPPJAG5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15579,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,DMPRPDVUG5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15850,APPLE TABLET AIR 2,,2019-08-22,Apple,,AIR 2,DMPT51RYH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15848,APPLE TABLET AIR 2,,2019-08-22,Apple,,AIR 2,DMPV174KHLFF,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15847,APPLE TABLET AIR 2,,2019-08-22,Apple,,AIR 2,DMPT41RWH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15846,APPLE TABLET AIR 2,,2019-08-22,Apple,,AIR 2,DMPSX46UH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15845,APPLE TABLET AIR 2,,2019-08-22,Apple,,AIR 2,F9FT93PTHP9Y,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15558,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,GG7W4KCFHLFD,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15559,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,GCGVXTGNHLFD,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15560,APPLE TABLET AIR 2,,2019-08-08,Apple,,AIR 2,GCGVXUKCHLFD,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15586,APPLE TABLET AIR 2,,2019-08-20,Apple,,AIR 2,DMPVVDE4HP50,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15591,APPLE TABLET AIR 2,,2019-08-20,Apple,,AIR 2,DMPRV08NH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15592,APPLE TABLET AIR 2,,2019-08-20,Apple,,AIR 2,DMPRV06HH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15590,APPLE TABLET AIR 2,,2019-08-20,Apple,,AIR 2,DMPRR0KSH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15593,APPLE TABLET AIR 2,,2019-08-20,Apple,,AIR 2,DMPRV04AH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15839,APPLE TABLET AIR 2,,2019-08-21,Apple,,AIR 2,DMPVVDDFHP50,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15587,APPLE TABLET AIR 2,,2019-08-20,Apple,,AIR 2,DMPVVEMJHP50,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15588,APPLE TABLET AIR 2,,2023-03-29,Apple,,AIR 2,DMPVVEMJHP50****,2024-09-28 17:40,Bryan Shepard,ipad,mac,Low Risk
15827,APPLE TABLET AIR 2,,2019-08-21,Apple,,AIR 2,DMPRPB04G5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15828,APPLE TABLET AIR 2,,2019-08-21,Apple,,AIR 2,DMPRPBVYG5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15831,APPLE TABLET AIR 2,,2019-08-21,Apple,,AIR 2,DMPRPDLMG5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15826,APPLE TABLET AIR 2,,2023-03-29,Apple,,AIR 2,DMPRP9K9G5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Low Risk
15832,APPLE TABLET AIR 2,,2023-03-29,Apple,,AIR 2,DMPRP9KAG5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Low Risk
15830,APPLE TABLET AIR 2,,2023-03-29,Apple,,AIR 2,DMPRPQ96G5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Low Risk
15829,APPLE TABLET AIR 2,,2023-03-29,Apple,,AIR 2,DMPRP81TG5VW,2024-09-28 17:40,Bryan Shepard,ipad,mac,Low Risk
15880,APPLE TABLET AIR 2,,2019-08-26,Apple,,AIR 2,GCGVNK7QHLFD,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15883,APPLE TABLET AIR 2,,2019-08-26,Apple,,AIR 2,GCGVNLPXHLFD,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15882,APPLE TABLET AIR 2,,2019-08-26,Apple,,AIR 2,GCGVNKZBHLFD,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15881,APPLE TABLET AIR 2,,2019-08-26,Apple,,AIR 2,DMPT51PXH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15552,APPLE TABLET AIR 2,,2021-10-01,Apple,,AIR 2,DMPT42CXH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15557,APPLE TABLET AIR 2,,2019-08-07,Apple,,AIR 2,F9FW31HNJF8M,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15555,APPLE TABLET AIR 2,,2019-08-07,Apple,,AIR 2,DMPW6G1ZJF8M,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15553,APPLE TABLET AIR 2,,2019-08-07,Apple,,AIR 2,DMPT51WBH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15554,APPLE TABLET AIR 2,,2019-08-07,Apple,,AIR 2,DMPT51ZHH1MJ,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
15556,APPLE TABLET AIR 2,,2019-08-07,Apple,,AIR 2,DMPW55QTJF8M,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
17357,HYTERA TWO-WAY RADIO TC320,,2021-11-05,Hytera,,TC320,14409D0406,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
17468,HYTERA TWO-WAY RADIO TC-508,,2021-10-07,Hytera,,TC-508,R217235666,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
7188,MICROCENTER USB FLASH 1GB,,2008-09-18,Microcenter,,1GB,ZYXWVU,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
16699,LOGITECH WEB CAM C270,,2021-04-30,Logitech,$21.99,C270,2028AP00TCP9,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
16698,LOGITECH WEB CAM C270,,2021-04-30,Logitech,$21.99,C270,2044AP05UNA9,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
18678,HYTERA TW0-WAY RADIO TC320,,2024-08-13,Hytera,$120.00,TC320,R22N290799,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
18642,HYTERA TW0-WAY RADIO TC320,,2024-08-13,Hytera,$120.00,TC320,R22N291013,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
18649,HYTERA TW0-WAY RADIO TC320,,2024-08-13,Hytera,$120.00,TC320,R22N291020,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
18687,HYTERA TW0-WAY RADIO TC320,,2024-08-13,Hytera,$120.00,TC320,R22N290888,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
18716,HYTERA TW0-WAY RADIO TC320,,2024-08-13,Hytera,$120.00,TC320,R22N270497,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
14654,HYTERA TWO-WAY RADIO TC-320,,2019-12-04,Hytera,$149.00,TC-320,13N25A1065,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
14222,HYTERA TWO-WAY RADIO TC-320,,2018-10-25,Hytera,$149.00,TC-320,12n29d1029,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
8839,SNMPWEBCARD,,2024-09-01,TRIPP LITE,$205.00,SNMPWEBCARD,SNMPWEBCARD,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
17203,LENOVO PC LAPTOP 100E,,2021-05-28,LENOVO,$216.45,100E,1S81QB000MUSYX01Y0X3,2024-09-28 17:40,Bryan Shepard,laptop,unknown,Medium Risk
17205,LENOVO PC LAPTOP 100E,,2021-05-28,LENOVO,$216.45,100E,1S81QB000MUSYX01Y0XL,2024-09-28 17:40,Bryan Shepard,laptop,unknown,Medium Risk
17207,LENOVO PC LAPTOP 100E,,2021-05-28,LENOVO,$216.45,100E,1S81QB000MUSYX01Y0VG,2024-09-28 17:40,Bryan Shepard,laptop,unknown,Medium Risk
17211,LENOVO PC LAPTOP 100E,,2021-05-28,LENOVO,$216.45,100E,1S81QB000MUSYX01Y0VB,2024-09-28 17:40,Bryan Shepard,laptop,unknown,Medium Risk
8840,PDUMV30,,2024-09-01,TRIPP LITE,$238.51,PDUMV30,METERED PDU,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
16087,LENOVO LAPTOP 8340-14,,2020-04-14,LENOVO,$269.88,8340-14,P206KQ53,2024-09-28 17:40,Bryan Shepard,laptop,unknown,High Risk
16098,LENOVO LAPTOP 8340-14,,2020-04-14,LENOVO,$269.88,8340-14,P206KQG2,2024-09-28 17:40,Bryan Shepard,laptop,unknown,High Risk
16101,LENOVO LAPTOP 8340-14,,2020-04-14,LENOVO,$269.88,8340-14,P2071VNF,2024-09-28 17:40,Bryan Shepard,laptop,unknown,High Risk
16102,LENOVO LAPTOP 8340-14,,2020-04-14,LENOVO,$269.88,8340-14,P2071STT,2024-09-28 17:40,Bryan Shepard,laptop,unknown,High Risk
10-186003,HP PC PRO DESK G3 SFF,,2022-05-06,HP,$740.00,PRO DESK G3 SFF,MXL8211HQ5,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
8838,SMART3000RMXL2U,,2024-09-01,TRIPP LITE,$905.00,SMART3000RMXL2U,2137HY0SM701000037,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
16678,APPLE TABLET IPAD,,2021-02-05,Apple,,IPAD,GG7W2B69HP9X,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
16679,APPLE TABLET IPAD,,2021-02-05,Apple,,IPAD,GG7W2BL2HP9X,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
16680,APPLE TABLET IPAD,,2021-02-05,Apple,,IPAD,GG7W2CVVHP9X,2024-09-28 17:40,Bryan Shepard,ipad,mac,Medium Risk
16382,Monitor Dell U3223QE 31.5,Focus Camera Amazon,2025-02-14,Dell,$619.00,U3223QE,CN0KFJ4MWSL0046P796L,2025-02-19 16:11,Bryan Shepard,monitor,unknown,Medium Risk
25-1085,Monitor LG 27 4K,Best Buy,2024-07-26,LG,$329.00,27UP600-W,403MXLS4P520,2024-10-02 14:37,Bryan Shepard,monitor,unknown,Medium Risk
25-1086,iPad 10th Gen Wifi,,2024-07-26,Apple,$320.00,IPAD 10TH GEN,GOPW17XTDL,2024-09-30 12:56,Bryan Shepard,ipad,unknown,Medium Risk
25-1087,IPad 10th Gen Wifi,Apple,2024-07-26,Apple,$320.00,IPad 10th Gen,MH2374HPQ0,2024-09-30 13:52,Bryan Shepard,ipad,unknown,Medium Risk
25-1074,PreSonus Audio Production Kit,Amazon,2024-07-26,PreSonus,$240.00,A012401,U4BO0101240,2024-09-30 09:11,Bryan Shepard,other,unknown,Medium Risk
25-1076,GoPro Hero 12,Amazon,2024-07-26,GoPro,$400.00,Hero12,,2024-09-30 09:14,Bryan Shepard,other,unknown,Medium Risk
25-1077,GoPro Hero12,Amazon,2024-07-26,GoPro,$395.00,Hero12,,2024-09-30 09:15,Bryan Shepard,other,unknown,Medium Risk
25-1083,GoPro Hero 12,Amazon,2024-07-26,GoPro,$395.00,Hero12,,2024-09-30 09:18,Bryan Shepard,other,unknown,Medium Risk
25-1160,iPad Pro 13-inch (M4) Wi-Fi,Costco,2024-08-12,Apple,"$1,589.98",IPAD PRO 13 INCH,LRXR2H675P,2024-10-03 10:36,Bryan Shepard,ipad,unknown,Medium Risk
25-1088,Lenovo P3 Ultra PC 64Gb 1Tb,Lenovo,2024-08-01,LENOVO,"$2,500.00",P3 Ultra,MZ0055JB,2024-10-03 17:48,Bryan Shepard,other,unknown,Medium Risk
25-1089,Walkie 12 Bay Charging Station,Amazon,2024-07-26,Cutrate,$730.00,TC-518,,2024-10-04 12:05,Bryan Shepard,other,unknown,Medium Risk
25-1097,Walkie 12 Bay Charging Station,Amazon,2024-07-26,Cutrate,$730.00,TC-518,,2024-10-04 12:16,Bryan Shepard,other,unknown,Medium Risk
8605,"Apple iMac 2010 27""",Apple,2010-08-01,Apple,"$1,800.00",,,2024-10-17 14:12,Bryan Shepard,other,mac,Medium Risk
25-1177,Apple iPad 10th Gen WiFi 64Gb,Apple,2024-09-01,Apple,$329.00,MPQ03LL/A,DHH2R02VNH,2024-12-17 13:43,Bryan Shepard,ipad,mac,Low Risk
25-1178,Apple iPad 10th Gen WiFi 64Gb,Apple,2024-09-01,Apple,$329.00,MPQ83LL/A,KYP95695VK,2024-12-17 13:45,Bryan Shepard,ipad,mac,Low Risk
25-1180,Apple iPad 10th Gen WiFi 64Gb,Apple,2024-09-01,Apple,$329.00,MPQ83LL/A,C241TCDHC2,2024-12-17 17:34,Bryan Shepard,ipad,mac,Low Risk
25-1181,Apple iPad 10th Gen WiFi 64Gb Silver,Apple,2024-09-01,Apple,$329.00,MPQ83LL/A,H23TWVVKXX,2024-12-17 17:52,Bryan Shepard,ipad,mac,Low Risk
16380,Apple iPad Pro 11-inch M4 WiFi +Cellular,Best Buy,2024-11-08,Apple,"$1,500.00",iPad Pro 11-inch M4 WiFi +Cellular Keyboard,HDFR63TWPY,2024-11-08 16:10,Bryan Shepard,ipad,mac,Low Risk
16381,Phone Google Pixel 7A Charcoal,Amazon,2024-11-04,Google,$358.00,Pixel 7A,G952-03389-01,2024-11-12 13:50,Bryan Shepard,desk_phone,unknown,Medium Risk
18934,Monitor 27 4k Dell s2721qs,Amazon ,2024-11-27,Dell,$198.95,S2721qsm,CN0H7XTPQDC004891FIL,2024-12-02 14:49,Bryan Shepard,monitor,unknown,Medium Risk
18935,Monitor 27 4k Dell s2721qs,Amazon ,2024-11-27,Dell,$198.95,S2721qsm,CN0H7XTPQDC004891FJL,2024-12-02 14:55,Bryan Shepard,monitor,unknown,Medium Risk
18936,Monitor 27 4k Dell s2721qs,Amazon ,2024-11-27,Dell,$198.95,S2721qsm,CN0H7XTPQDC004891FWL,2024-12-02 15:00,Bryan Shepard,monitor,unknown,Medium Risk
18937,Monitor 27 4k Dell s2721qs,Amazon ,2024-11-27,Dell,$198.95,S2721qsm,CN0R73J1QDC0042T0FXB,2024-12-02 15:02,Bryan Shepard,monitor,unknown,Medium Risk
18938,Monitor 27 4k Dell s2722qc USB-C,Amazon ,2024-11-27,Dell,$240.83,S2722qc,CN0R73J1QDC0042T0FYB,2024-12-02 15:06,Bryan Shepard,monitor,unknown,Medium Risk
18939,Monitor 27 4k Dell s2722qc USB-C,Amazon ,2024-11-27,Dell,$240.83,S2722qc,CN0R73J1QDC0042Q081B,2024-12-02 15:06,Bryan Shepard,monitor,unknown,Medium Risk
18940,Monitor 27 4k Dell s2722qc USB-C,Amazon ,2024-11-27,Dell,$240.83,S2722qc,CN0R73J1QDC0042Q07YB,2024-12-02 15:06,Bryan Shepard,monitor,unknown,Medium Risk
18942,Monitor 27 4k Dell s2722qc USB-C,Amazon ,2024-11-27,Dell,$240.83,S2722qc,CN0H7XTPQDC004891FXL,2024-12-02 15:06,Bryan Shepard,monitor,unknown,Medium Risk
18941,Monitor 27 4k Dell s2722qc USB-C,Amazon ,2024-11-27,Dell,$240.83,S2722qc,CN0R73J1QDC0049P0DCB,2024-12-03 11:41,Bryan Shepard,monitor,unknown,Medium Risk
18943,Printer HP/Troy LaserJet Pro 4001N MICR,Troy,2024-11-27,HP,$915.00,4001N MICR,VNL0616489,2024-12-03 11:54,Bryan Shepard,other,unknown,Medium Risk
16383,Apple Mac Mini M4 128Gb 16Gb,Amazon,2025-04-11,Apple,$529.00,Mac Mini,FH66WDL0FD,2025-04-11 17:17,Bryan Shepard,other,mac,Low Risk
25-1096,Monitor LG 27 4K,Best Buy,2024-07-26,LG,$329.00,27UP600-W,403MXHB4P513,2024-10-07 11:06,Bryan Shepard,monitor,unknown,Medium Risk
16384,Dell Docking Station D6000,Amazon,2025-06-25,Dell,$55.00,D6000,,2025-06-26 09:03,Bryan Shepard,docking_station,unknown,Medium Risk
16835,Dell Docking Station D6000,Amazon,2025-06-25,Dell,$55.00,D6000,,2025-06-26 09:03,Bryan Shepard,docking_station,unknown,Medium Risk
18048,Hytera TC-508U Radio,SJ&J Associates,2021-01-01,Hytera,$199.99,TC-508U,R227141958,2024-10-11 09:00,George Legg,other,unknown,Medium Risk
18995,T-Mobile Gateway,T-Mobile,2025-04-17,Inseego,$0.00,FX3100,,2025-04-17 15:16,George Legg,other,unknown,Medium Risk
18996,HP Chromebook,Amazon,2025-04-28,HP,,14a,5CD4102KDT,2025-04-28 14:41,George Legg,other,chrome_os,Medium Risk
18997,HP Chromebook,Amazon,2025-04-28,HP,,14a,5CD4186GQZ,2025-04-28 14:41,George Legg,other,chrome_os,Medium Risk
18998,HP Chromebook,Amazon,2025-04-28,HP,,14a,5CD4280A54,2025-04-28 14:42,George Legg,other,chrome_os,Medium Risk
16530,ELITEBOOK 850 G7,,2011-09-20,HP,"$1,165.00",ELITEBOOK 850 G7,5CG0382KN1,2025-05-21 12:20,George Legg,other,unknown,Medium Risk
18872,Lenovo X1 Carbon Gen 11 Laptop,CDWG,2024-09-19,LENOVO,,X1,PF51MZL7,2024-12-10 10:48,George Legg,laptop,unknown,Medium Risk
18944,Microsoft Surface Pro 10 with 5G for Business,CDWG,2024-12-09,MICROSOFT,"$2,293.24",SURFACE PRO 10,0F3C6YJ24423K3,2024-12-23 12:16,George Legg,other,unknown,Medium Risk
25-1084,iPad Air M2,CDWG,2024-07-20,APPLE,,AIR 2,LVJ0H9JWCM,2025-01-22 08:26,George Legg,ipad,unknown,Medium Risk
25-1098,iPad Air 2,,2024-07-01,APPLE,,AIR 2,NFQWDWR61T,2025-01-31 09:54,George Legg,ipad,unknown,Medium Risk
25-1182,iPad Air 2,,2024-07-01,APPLE,,AIR 2,DHKKPYCF3D,2025-01-31 09:57,George Legg,ipad,unknown,Medium Risk
25-1184,iPad Air 2,,2024-07-01,APPLE,,AIR 2,C65W370F0C,2025-01-31 14:30,George Legg,ipad,unknown,Medium Risk
25-1183,iPad Air 2,,2024-07-01,APPLE,,AIR 2,FT9P4RT7MK,2025-01-31 14:32,George Legg,ipad,unknown,Medium Risk
25-1185,iPad Air 2,,2024-07-01,APPLE,,AIR 2,D7652703KJ,2025-01-31 15:39,George Legg,ipad,unknown,Medium Risk
25-1186,iPad Air 2,,2024-07-01,APPLE,,AIR 2,LPXWPFJ91D,2025-01-31 15:40,George Legg,ipad,unknown,Medium Risk
25-1187,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,C0H90KXYY2,2025-01-31 15:41,George Legg,ipad,unknown,Medium Risk
25-1189,iPad Air 2,,2024-07-01,APPLE,,AIR 2,FKV7XKLQR6,2025-02-03 08:43,George Legg,ipad,unknown,Medium Risk
25-1188,iPad Air 2,,2024-07-01,APPLE,,AIR 2,F6DJH927J4,2025-02-03 08:45,George Legg,ipad,unknown,Medium Risk
25-1190,iPad Air 2,,2024-07-01,APPLE,,AIR 2,MHF1YX6660,2025-02-03 09:59,George Legg,ipad,unknown,Medium Risk
25-1191,iPad Air 2,,2024-07-01,APPLE,,AIR 2,FPQ9K57KD7,2025-02-03 10:25,George Legg,ipad,unknown,Medium Risk
25-1192,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,KQM3Y0H0WL,2025-02-04 08:08,George Legg,ipad,unknown,Medium Risk
25-1193,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,JPXQW3WWVC,2025-02-04 08:10,George Legg,ipad,unknown,Medium Risk
25-1194,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,FRWDN95D9V,2025-02-04 08:11,George Legg,ipad,unknown,Medium Risk
25-1195,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,GWFY2JVWP9,2025-02-04 08:12,George Legg,ipad,unknown,Medium Risk
25-1196,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,L59CC9Q75H,2025-02-04 09:05,George Legg,ipad,unknown,Medium Risk
25-1197,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,D7F9M6MQXL,2025-02-04 09:06,George Legg,ipad,unknown,Medium Risk
25-1198,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,G9GPDFY6H7,2025-02-04 09:07,George Legg,ipad,unknown,Medium Risk
25-1199,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,MJ6WHY7X5D,2025-02-04 09:08,George Legg,ipad,unknown,Medium Risk
25-1203,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,L365694TPX,2025-02-04 09:48,George Legg,ipad,unknown,Medium Risk
25-1202,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,CJ327X5XX3,2025-02-04 09:49,George Legg,ipad,unknown,Medium Risk
25-1201,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,JM4L330JRH,2025-02-04 09:50,George Legg,ipad,unknown,Medium Risk
25-1200,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,LF9H4W7JK4,2025-02-04 09:51,George Legg,ipad,unknown,Medium Risk
25-1207,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,FKX31H76PM,2025-02-04 11:14,George Legg,ipad,unknown,Medium Risk
25-1206,iPad Air (M2),,2024-07-01,APPLE,,IPAD AIR 2,K6M2PC72DQ,2025-02-04 11:14,George Legg,ipad,unknown,Medium Risk
25-1205,iPad Air (M2),,2024-07-01,APPLE,,IPAD AIR 2,JHM4PD26DW,2025-02-04 11:16,George Legg,ipad,unknown,Medium Risk
25-1204,iPad Air (M2),,2024-07-01,APPLE,,IPAD AIR 2,FV9J6JRGQC,2025-02-04 11:16,George Legg,ipad,unknown,Medium Risk
25-1211,iPad Air (M2),,2024-07-01,APPLE,,IPAD AIR 2,DJNJXQR4L2,2025-02-04 13:13,George Legg,ipad,unknown,Medium Risk
25-1210,iPad Air (M2),,2024-07-01,APPLE,,IPAD AIR 2,H5CV6YPG4W,2025-02-04 13:14,George Legg,ipad,unknown,Medium Risk
25-1209,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,HKKQ943HK2,2025-02-04 13:15,George Legg,ipad,unknown,Medium Risk
25-1208,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,KMRXPD72M6,2025-02-04 13:16,George Legg,ipad,unknown,Medium Risk
25-1215,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,L254DW26Y3,2025-02-04 14:50,George Legg,ipad,unknown,Medium Risk
25--1214,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,KP7Q04VVFC,2025-02-04 14:51,George Legg,ipad,unknown,Medium Risk
25-1213,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,D2JJQKWLQH,2025-02-04 14:52,George Legg,ipad,unknown,Medium Risk
25-1212,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,J7M74156V6,2025-02-04 14:53,George Legg,ipad,unknown,Medium Risk
25-1219,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,D0WD7996GC,2025-02-04 16:09,George Legg,ipad,unknown,Medium Risk
25-1218,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,KPXY4Q7MJQ,2025-02-04 16:10,George Legg,ipad,unknown,Medium Risk
25-1217,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,DWWLJ64TNP,2025-02-04 16:10,George Legg,ipad,unknown,Medium Risk
25-1216,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,F4Y00937RJ,2025-02-04 16:11,George Legg,ipad,unknown,Medium Risk
25-1220,iPad Air 5th Gen,,2024-07-01,APPLE,,AIR 5TH GEN,F4YCVJX2T1,2025-02-05 08:28,George Legg,ipad,unknown,Medium Risk
25-1221,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,FQ36MK7LXW,2025-02-05 08:30,George Legg,ipad,unknown,Medium Risk
25-1222,iPad Air (M2),,2024-07-01,APPLE,,AIR 2,HW4QD6KV9Q,2025-02-05 08:31,George Legg,ipad,unknown,Medium Risk
25-1223,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,D7QFWNRY17,2025-02-06 10:05,George Legg,ipad,unknown,Medium Risk
25-1224,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,HDQ5QH676H,2025-02-06 10:06,George Legg,ipad,unknown,Medium Risk
25-1225,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,HHKD243WVW,2025-02-06 10:06,George Legg,ipad,unknown,Medium Risk
25-1226,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,JV2HRX44TL,2025-02-06 10:06,George Legg,ipad,unknown,Medium Risk
25-1227,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,J5RYFGY1JT,2025-02-06 10:23,George Legg,ipad,unknown,Medium Risk
25-1228,"iPad Pro 11""",,2024-07-01,APPLE,,iPad Pro 11-inch 4th Gen,H9RN9HDXGJ,2025-02-07 09:06,George Legg,ipad,unknown,Medium Risk
25-1229,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,GN2J67WDH,2025-02-07 09:08,George Legg,ipad,unknown,Medium Risk
25-1230,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,CWG6PYX30L,2025-02-07 09:09,George Legg,ipad,unknown,Medium Risk
251231,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,FP7D07CJWH,2025-02-07 15:34,George Legg,ipad,unknown,Medium Risk
25-1232,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,FNXCH7LR0Q,2025-02-07 15:36,George Legg,ipad,unknown,Medium Risk
25-1233,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,M7536X69R9,2025-02-07 15:36,George Legg,ipad,unknown,Medium Risk
25-1236,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,KXLJNLCF6G,2025-02-10 09:34,George Legg,ipad,unknown,Medium Risk
25-1235,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,H59Q40LC3V,2025-02-10 09:35,George Legg,ipad,unknown,Medium Risk
25-1234,"iPad Air 13"" (M2)",,2024-07-01,APPLE,,Air 13 inch,MD4V6PWR52,2025-02-10 09:35,George Legg,ipad,unknown,Medium Risk
18945,Dell S2725DS Monitor,,2024-07-01,DELL,$802.43,S2725DS,CN-OHGV5C-TV200-4B4-02QB-A00,2025-02-11 12:43,George Legg,monitor,unknown,Medium Risk
18946,Dell S2725DS Monitor,,2024-07-01,DELL,$802.43,S2725DS,CN-OHGV5C-TV200-4B4-016B-A00,2025-02-11 12:44,George Legg,monitor,unknown,Medium Risk
